rest_time,heart_rate_stop,heart_rate_start,speed_stop,speed_start,altitude_stop,altitude_start,total_running_time,HRR
45.0,147.0,116.0,11.6568,0.2016,186.0,187.6,1858.0,31.0
44.0,155.0,126.0,13.6728,0.0684,204.8,203.2,2509.0,29.0
4.0,156.0,155.0,13.2336,12.564,196.6,197.8,3091.0,1.0
4.0,149.0,147.0,11.9232,8.9028,236.0,236.2,3493.0,2.0
57.0,145.0,120.0,10.4148,0.0684,214.0,215.0,3530.0,25.0
3.0,140.0,138.0,10.4148,10.4796,156.6,158.0,3802.0,2.0
2.0,145.0,147.0,12.4956,12.294,203.6,202.2,4079.0,-2.0
9.0,171.0,127.0,15.9228,0.0,191.8,191.0,29.0,44.0
22.0,144.0,109.0,11.9916,0.1692,193.6,216.8,304.0,35.0
18.0,176.0,111.0,12.6288,0.1008,184.0,191.2,414.0,65.0
8.0,147.0,133.0,12.7296,0.234,190.2,192.6,937.0,14.0
7.0,138.0,128.0,12.4272,0.0684,183.8,186.0,382.0,10.0
16.0,146.0,131.0,13.572,0.3708,186.4,186.4,527.0,15.0
31.0,136.0,114.0,11.9592,0.27,171.8,179.2,660.0,22.0
30.0,145.0,125.0,12.1248,0.2016,189.2,196.8,1808.0,20.0
48.0,143.0,119.0,11.4552,0.1008,185.6,186.2,2318.0,24.0
18.0,142.0,134.0,10.7496,0.0,176.2,180.4,2414.0,8.0
14.0,147.0,140.0,12.2256,0.0324,195.4,209.0,2567.0,7.0
9.0,153.0,152.0,15.7536,0.0,182.2,189.2,2610.0,1.0
43.0,142.0,110.0,10.7136,3.492,185.0,188.0,2717.0,32.0
27.0,169.0,169.0,14.1408,0.0,180.0,180.2,72.0,0.0
47.0,158.0,97.0,12.7296,0.0,193.0,194.6,1193.0,61.0
14.0,151.0,114.0,12.3624,0.1008,177.8,178.2,170.0,37.0
4.0,145.0,144.0,11.8224,2.5848,164.0,164.6,595.0,1.0
11.0,149.0,138.0,11.9592,0.0,166.6,167.6,1292.0,11.0
8.0,150.0,146.0,13.1004,0.27,174.4,173.6,1515.0,4.0
26.0,145.0,132.0,11.0844,0.0684,167.4,169.6,1746.0,13.0
2.0,151.0,150.0,12.0924,11.9916,175.8,176.0,2386.0,1.0
15.0,151.0,138.0,12.2616,0.1692,180.6,179.2,2581.0,13.0
37.0,139.0,124.0,11.052,0.1008,181.2,179.6,2615.0,15.0
155.0,140.0,103.0,11.7216,0.0324,174.8,176.6,2665.0,37.0
19.0,159.0,152.0,11.6208,0.0,187.8,193.4,2730.0,7.0
212.0,147.0,98.0,11.1528,0.1692,180.0,177.4,2879.0,49.0
32.0,159.0,142.0,13.3704,0.1332,170.0,174.6,3191.0,17.0
96.0,155.0,110.0,12.2616,0.1332,171.6,173.4,3910.0,45.0
20.0,156.0,147.0,11.4876,0.1332,163.0,171.2,5350.0,9.0
9.0,161.0,155.0,11.8224,0.1332,183.4,187.6,5992.0,6.0
31.0,148.0,101.0,12.4956,5.9112,175.0,178.4,236.0,47.0
266.0,159.0,105.0,12.06,0.0,177.0,184.8,2293.0,54.0
27.0,163.0,137.0,12.8664,6.75,178.6,177.4,3597.0,26.0
10.0,157.0,153.0,11.6892,0.0,181.4,180.6,3894.0,4.0
19.0,166.0,155.0,12.7656,0.0,175.8,185.8,4306.0,11.0
40.0,173.0,140.0,15.5844,0.0,182.2,198.4,4482.0,33.0
31.0,168.0,92.0,11.2176,0.0684,178.6,180.8,121.0,76.0
17.0,124.0,111.0,11.286,0.0684,164.2,171.2,910.0,13.0
20.0,129.0,112.0,10.548,2.25,167.4,168.0,1349.0,17.0
46.0,128.0,99.0,11.7576,0.1008,180.6,177.6,1994.0,29.0
15.0,135.0,112.0,10.9152,1.0764,176.2,182.8,826.0,23.0
10.0,130.0,111.0,11.3868,0.0684,194.0,194.4,855.0,19.0
67.0,128.0,81.0,11.4552,3.5928,185.2,181.8,956.0,47.0
8.0,129.0,125.0,9.54,0.0,179.4,180.4,1645.0,4.0
11.0,134.0,125.0,11.5884,0.1008,178.4,180.8,2153.0,9.0
40.0,133.0,108.0,10.9836,0.1332,185.6,190.4,2451.0,25.0
13.0,136.0,116.0,12.1932,0.1008,179.8,181.8,672.0,20.0
5.0,139.0,132.0,12.0924,2.0484,191.2,187.8,1265.0,7.0
21.0,139.0,115.0,11.9232,0.1332,189.6,193.4,1533.0,24.0
46.0,138.0,101.0,11.4192,4.5684,173.8,173.0,2440.0,37.0
164.0,133.0,85.0,10.9836,6.1488,184.0,182.6,2563.0,48.0
27.0,140.0,112.0,11.8908,0.0,177.0,177.6,2671.0,28.0
63.0,141.0,85.0,12.7656,0.3024,182.2,185.2,2806.0,56.0
87.0,132.0,85.0,11.79,5.6448,185.4,213.6,3243.0,47.0
5.0,143.0,139.0,13.032,1.8144,178.4,179.8,3991.0,4.0
42.0,141.0,110.0,12.294,0.27,174.2,175.6,4694.0,31.0
51.0,146.0,112.0,12.9312,0.1332,169.4,168.4,5149.0,34.0
52.0,157.0,117.0,13.8744,0.1692,169.0,172.4,5370.0,40.0
55.0,149.0,111.0,13.1004,0.3024,183.2,180.2,5595.0,38.0
29.0,159.0,143.0,12.9312,0.0,171.2,169.2,6449.0,16.0
17.0,119.0,104.0,10.6812,0.0,205.8,195.0,857.0,15.0
31.0,120.0,92.0,10.2456,0.0,189.0,185.6,954.0,28.0
9.0,123.0,110.0,8.8344,0.0,172.0,177.0,1213.0,13.0
46.0,127.0,84.0,10.9152,0.0,189.2,186.2,1426.0,43.0
5.0,128.0,120.0,11.79,0.0,177.4,176.4,1682.0,8.0
11.0,130.0,119.0,11.8584,0.0,180.0,182.0,1939.0,11.0
12.0,132.0,119.0,11.2536,0.0,170.8,170.8,2392.0,13.0
7.0,134.0,126.0,10.9836,0.0,179.0,180.2,2753.0,8.0
44.0,138.0,91.0,11.016,6.2136,179.6,197.0,3186.0,47.0
9.0,150.0,122.0,10.1124,0.0,176.2,175.0,702.0,28.0
112.0,156.0,83.0,12.2256,1.8144,185.6,183.0,778.0,73.0
33.0,129.0,101.0,13.1004,0.2016,186.4,181.4,1085.0,28.0
14.0,128.0,110.0,10.6812,0.1008,189.4,194.0,1230.0,18.0
28.0,142.0,123.0,11.7216,0.2016,189.4,188.8,3148.0,19.0
23.0,143.0,125.0,11.9232,0.2016,177.2,188.2,3533.0,18.0
26.0,136.0,123.0,10.9836,0.0,190.4,201.6,4552.0,13.0
51.0,129.0,83.0,11.8224,6.5484,188.8,184.6,1101.0,46.0
51.0,123.0,89.0,10.4148,0.0324,169.0,181.0,1619.0,34.0
4.0,119.0,114.0,9.8424,5.8464,180.8,180.0,1683.0,5.0
40.0,131.0,106.0,11.1168,0.0324,196.0,188.8,2608.0,25.0
15.0,131.0,119.0,10.4472,0.1692,170.8,208.6,3114.0,12.0
3.0,135.0,134.0,11.8584,11.6568,198.0,198.0,961.0,1.0
27.0,135.0,122.0,11.1528,0.1332,182.6,184.8,1273.0,13.0
17.0,130.0,119.0,10.6128,0.2016,183.8,197.0,1402.0,11.0
51.0,130.0,100.0,11.6208,0.234,198.8,197.8,1658.0,30.0
6.0,132.0,129.0,10.1124,4.9032,167.2,176.8,1911.0,3.0
43.0,148.0,112.0,13.6044,0.1332,193.8,192.6,770.0,36.0
25.0,144.0,116.0,12.3264,0.0,195.0,194.2,1505.0,28.0
41.0,145.0,122.0,11.052,2.2824,183.6,195.2,2749.0,23.0
65.0,151.0,112.0,10.7496,2.484,197.0,192.2,4303.0,39.0
30.0,164.0,89.0,12.2256,0.0684,162.8,161.6,127.0,75.0
18.0,144.0,100.0,11.3184,0.8748,180.4,176.6,254.0,44.0
34.0,138.0,100.0,10.9836,0.1332,169.0,169.8,383.0,38.0
17.0,129.0,107.0,11.0844,0.0324,183.0,181.6,540.0,22.0
2.0,135.0,133.0,9.8424,9.8748,156.2,157.4,751.0,2.0
52.0,135.0,99.0,11.5884,0.234,181.0,183.8,1174.0,36.0
43.0,145.0,112.0,11.1852,0.1692,185.2,184.2,2289.0,33.0
4.0,119.0,124.0,11.2176,4.8384,186.0,186.4,2316.0,-5.0
9.0,145.0,136.0,10.6488,5.3424,166.8,169.4,2593.0,9.0
7.0,137.0,129.0,12.6648,0.504,183.6,182.6,232.0,8.0
74.0,143.0,106.0,10.7136,0.1008,192.2,191.8,602.0,37.0
37.0,154.0,127.0,12.2616,0.234,181.4,187.6,1831.0,27.0
30.0,155.0,136.0,13.1328,0.1008,195.6,191.8,2065.0,19.0
40.0,142.0,110.0,12.1248,0.27,205.4,204.8,2092.0,32.0
44.0,115.0,108.0,6.9192,0.0324,205.8,211.4,2097.0,7.0
39.0,152.0,132.0,12.4956,0.2016,190.8,195.4,2538.0,20.0
31.0,151.0,131.0,12.294,1.4436,200.0,195.2,2773.0,20.0
74.0,161.0,131.0,12.8988,1.8144,178.4,184.6,4001.0,30.0
83.0,164.0,127.0,13.302,0.1332,175.0,177.6,4465.0,37.0
89.0,165.0,130.0,13.068,0.1008,177.0,176.0,5385.0,35.0
51.0,159.0,141.0,10.6128,0.0324,180.0,182.4,5896.0,18.0
30.0,152.0,147.0,11.286,0.0684,180.8,183.0,5979.0,5.0
20.0,156.0,148.0,11.8908,2.9232,162.4,174.0,6353.0,8.0
35.0,159.0,144.0,11.8908,0.2016,192.2,190.0,6737.0,15.0
7.0,167.0,165.0,11.7576,3.3912,186.0,185.0,7670.0,2.0
49.0,163.0,141.0,11.6208,0.27,178.8,196.6,7981.0,22.0
10.0,158.0,155.0,10.5156,0.0684,183.6,183.2,8106.0,3.0
42.0,130.0,91.0,11.6892,0.1008,184.8,188.8,846.0,39.0
14.0,143.0,119.0,12.9996,0.1332,177.6,181.2,1103.0,24.0
33.0,137.0,102.0,11.3184,0.1332,161.4,168.6,1239.0,35.0
38.0,126.0,97.0,10.0764,0.1008,187.8,186.2,1519.0,29.0
20.0,139.0,115.0,11.3544,0.1332,187.6,186.8,1756.0,24.0
18.0,132.0,115.0,11.0844,0.0324,197.6,190.0,2002.0,17.0
5.0,148.0,144.0,12.06,10.8504,216.6,218.8,4018.0,4.0
26.0,130.0,103.0,11.2176,0.27,179.2,180.4,838.0,27.0
21.0,135.0,112.0,11.9592,3.996,169.2,186.2,1120.0,23.0
2.0,132.0,131.0,11.7576,11.5884,179.2,179.8,1659.0,1.0
6.0,139.0,134.0,11.6568,1.5804,192.4,192.0,2399.0,5.0
6.0,140.0,137.0,11.286,3.0564,189.4,191.2,3231.0,3.0
44.0,167.0,108.0,11.6208,0.234,195.8,190.8,99.0,59.0
36.0,161.0,103.0,11.6208,0.0684,183.6,196.4,983.0,58.0
20.0,136.0,116.0,11.4192,0.3024,194.4,199.0,1832.0,20.0
8.0,134.0,126.0,11.4876,0.0,193.6,191.8,2556.0,8.0
13.0,131.0,119.0,11.7576,1.6452,185.4,192.0,2679.0,12.0
14.0,133.0,122.0,11.52,0.0,195.8,198.4,4248.0,11.0
6.0,129.0,125.0,11.3868,2.7864,187.0,188.4,4934.0,4.0
22.0,134.0,124.0,9.3384,0.234,189.0,190.6,5186.0,10.0
50.0,138.0,115.0,11.2536,0.1692,170.4,182.4,5803.0,23.0
23.0,137.0,127.0,9.5724,0.1332,181.0,182.6,5866.0,10.0
7.0,147.0,143.0,11.8584,0.234,211.6,224.6,6299.0,4.0
3.0,129.0,126.0,11.286,10.1124,169.0,173.2,832.0,3.0
16.0,133.0,115.0,11.3544,0.0,174.6,180.2,1534.0,18.0
16.0,124.0,111.0,11.4876,0.0,182.0,182.2,1728.0,13.0
190.0,167.0,61.0,12.528,4.5,183.0,179.0,40.0,106.0
11.0,133.0,125.0,11.52,0.0684,175.6,174.0,406.0,8.0
147.0,142.0,96.0,11.0844,0.27,165.6,186.2,1658.0,46.0
17.0,138.0,129.0,10.782,0.2016,186.8,183.2,2440.0,9.0
76.0,151.0,115.0,11.4552,0.1008,184.2,191.4,3406.0,36.0
234.0,173.0,116.0,11.2176,0.234,182.2,186.8,4425.0,57.0
68.0,154.0,136.0,11.4552,0.3348,185.2,183.6,4638.0,18.0
32.0,138.0,141.0,11.6568,0.1008,181.8,181.4,4673.0,-3.0
40.0,154.0,144.0,10.6812,0.0,177.8,178.6,4895.0,10.0
565.0,152.0,103.0,10.5804,0.27,177.2,181.6,5009.0,49.0
19.0,151.0,144.0,11.2536,4.0644,182.0,179.8,5938.0,7.0
11.0,151.0,148.0,11.052,0.0684,177.4,177.6,6035.0,3.0
809.0,156.0,110.0,10.9836,4.5684,178.6,180.0,6615.0,46.0
24.0,142.0,137.0,10.7136,5.1732,180.2,184.8,6685.0,5.0
25.0,152.0,146.0,11.016,0.0,174.2,176.6,6964.0,6.0
3.0,153.0,150.0,10.548,10.4472,179.8,182.0,7580.0,3.0
71.0,156.0,137.0,11.052,0.0,182.6,179.0,7775.0,19.0
38.0,154.0,139.0,10.7496,0.0,177.0,176.4,7962.0,15.0
18.0,156.0,151.0,10.5804,0.0,179.6,178.6,8322.0,5.0
32.0,158.0,149.0,10.548,6.1128,180.6,185.4,8701.0,9.0
4.0,154.0,153.0,10.4148,10.6488,179.4,180.6,8837.0,1.0
24.0,157.0,152.0,9.5724,0.0,184.6,185.6,9671.0,5.0
48.0,156.0,141.0,10.548,0.0,168.2,170.8,9793.0,15.0
17.0,158.0,98.0,11.3868,0.3024,177.0,177.6,182.0,60.0
14.0,129.0,107.0,11.9916,0.27,198.8,195.0,539.0,22.0
10.0,120.0,110.0,10.7136,0.1692,184.6,181.8,662.0,10.0
19.0,163.0,103.0,10.7496,1.512,183.2,190.6,370.0,60.0
45.0,129.0,90.0,11.6892,0.3348,190.4,194.0,660.0,39.0
10.0,124.0,117.0,11.286,1.3428,180.0,193.2,755.0,7.0
55.0,136.0,92.0,11.7216,2.5848,189.2,191.0,1292.0,44.0
4.0,135.0,133.0,11.4876,2.1816,190.0,191.4,1787.0,2.0
28.0,138.0,123.0,11.8584,0.0,184.2,187.8,2240.0,15.0
18.0,138.0,128.0,10.6812,0.234,198.2,193.4,2488.0,10.0
4.0,140.0,138.0,11.8584,6.0804,201.0,201.2,2704.0,2.0
33.0,165.0,125.0,15.552,0.5724,189.4,185.8,479.0,40.0
157.0,175.0,107.0,15.0156,4.6008,174.2,203.0,1247.0,68.0
66.0,163.0,121.0,13.1004,0.0324,205.4,212.0,1353.0,42.0
26.0,168.0,147.0,12.9672,0.27,186.0,181.0,1466.0,21.0
48.0,171.0,126.0,13.572,0.2016,182.8,195.2,1669.0,45.0
22.0,161.0,122.0,12.2616,0.0684,205.2,192.8,569.0,39.0
15.0,164.0,142.0,11.052,3.6612,187.6,191.4,1778.0,22.0
15.0,141.0,112.0,11.286,1.6812,199.4,189.4,537.0,29.0
7.0,164.0,133.0,11.052,4.6008,180.8,189.6,1062.0,31.0
8.0,157.0,135.0,11.7576,1.8828,170.2,173.6,1384.0,22.0
32.0,135.0,108.0,12.3948,8.9676,90.6,88.6,457.0,27.0
11.0,129.0,116.0,9.9108,8.7012,143.4,141.6,657.0,13.0
12.0,121.0,107.0,13.4028,0.0684,189.6,191.0,30.0,14.0
8.0,137.0,131.0,10.9836,0.0,193.4,193.8,643.0,6.0
5.0,145.0,142.0,12.1608,3.9636,178.4,184.0,1401.0,3.0
11.0,144.0,135.0,12.06,0.6732,182.4,182.6,1643.0,9.0
4.0,138.0,135.0,10.8144,5.04,176.2,176.6,1723.0,3.0
46.0,136.0,116.0,10.6128,0.0684,172.0,174.8,1772.0,20.0
13.0,133.0,129.0,11.7216,0.0,178.6,186.0,1817.0,4.0
11.0,158.0,118.0,10.4148,0.0324,195.2,194.8,239.0,40.0
5.0,140.0,137.0,13.3344,3.8628,194.2,192.2,480.0,3.0
8.0,130.0,121.0,11.016,4.2984,212.0,207.8,709.0,9.0
23.0,138.0,117.0,11.79,0.1692,167.4,171.4,461.0,21.0
90.0,139.0,134.0,13.2696,10.4472,160.4,157.0,675.0,5.0
6.0,96.0,99.0,0.0684,12.5964,173.8,173.8,723.0,-3.0
29.0,102.0,95.0,7.3224,0.1008,172.4,182.6,725.0,7.0
27.0,166.0,89.0,10.8144,2.25,173.6,177.2,146.0,77.0
19.0,124.0,113.0,11.286,1.9476,184.4,180.4,1182.0,11.0
49.0,165.0,88.0,12.2256,1.9152,171.8,169.8,645.0,77.0
25.0,134.0,106.0,12.5964,0.0,176.4,182.8,337.0,28.0
24.0,161.0,127.0,15.1164,3.3912,182.0,192.4,1701.0,34.0
29.0,169.0,99.0,12.1248,0.0324,169.0,164.4,55.0,70.0
33.0,144.0,100.0,11.5884,0.3024,187.2,181.6,490.0,44.0
12.0,150.0,137.0,12.8304,2.1168,160.0,163.6,1618.0,13.0
24.0,139.0,127.0,11.79,0.234,195.8,196.4,1856.0,12.0
37.0,138.0,104.0,13.8744,2.8548,172.6,184.4,24.0,34.0
22.0,148.0,116.0,13.4352,0.4356,179.2,175.8,266.0,32.0
57.0,157.0,105.0,14.7456,0.0684,175.4,178.6,688.0,52.0
34.0,149.0,122.0,11.1168,0.0684,181.2,180.0,971.0,27.0
160.0,165.0,116.0,13.2336,0.4356,167.0,167.8,2076.0,49.0
63.0,169.0,132.0,12.2256,2.52,177.2,170.4,2930.0,37.0
57.0,175.0,140.0,12.8304,2.5848,175.0,173.6,3386.0,35.0
31.0,176.0,163.0,14.0076,4.8384,172.6,179.0,3633.0,13.0
43.0,150.0,82.0,11.7576,0.0,176.0,175.0,324.0,68.0
9.0,139.0,131.0,13.5036,2.9232,177.8,174.0,748.0,8.0
8.0,132.0,123.0,11.4192,4.0968,173.4,174.6,1032.0,9.0
42.0,152.0,120.0,13.032,0.0684,172.4,175.6,2098.0,32.0
38.0,162.0,133.0,13.9752,1.9152,173.2,181.6,2360.0,29.0
9.0,146.0,142.0,12.3624,0.0,181.2,180.4,3828.0,4.0
11.0,147.0,138.0,12.6972,0.27,186.6,188.8,4090.0,9.0
30.0,163.0,94.0,12.1608,0.3708,174.2,172.2,297.0,69.0
83.0,149.0,109.0,12.0924,0.0,175.8,178.2,3554.0,40.0
40.0,147.0,122.0,11.4552,0.27,185.4,182.4,3909.0,25.0
37.0,153.0,124.0,13.4712,2.7216,179.4,173.2,4376.0,29.0
33.0,140.0,85.0,13.1004,3.7296,173.6,175.8,30.0,55.0
4.0,121.0,121.0,10.9512,10.9836,177.8,178.2,1294.0,0.0
108.0,135.0,53.0,10.3464,0.0,178.2,169.8,182.0,82.0
53.0,137.0,88.0,12.6288,0.3708,178.6,178.4,453.0,49.0
23.0,151.0,127.0,10.7496,0.1008,170.6,173.2,1267.0,24.0
34.0,139.0,84.0,11.8224,0.4356,180.4,179.8,329.0,55.0
23.0,128.0,114.0,12.0924,0.1332,177.6,181.2,810.0,14.0
40.0,134.0,101.0,12.4956,0.3348,181.4,181.0,1175.0,33.0
108.0,136.0,90.0,11.1168,0.4032,174.0,175.4,1940.0,46.0
20.0,143.0,123.0,11.9232,5.9112,179.4,182.4,2814.0,20.0
30.0,134.0,110.0,12.6288,0.3708,172.8,176.0,751.0,24.0
13.0,137.0,121.0,11.7576,0.0,185.4,183.6,1039.0,16.0
5.0,139.0,135.0,12.528,11.4192,171.2,173.6,1336.0,4.0
9.0,135.0,129.0,12.564,2.9556,168.4,169.2,1390.0,6.0
34.0,153.0,139.0,11.9916,0.1332,186.4,192.8,3928.0,14.0
24.0,125.0,99.0,12.024,0.4032,169.6,169.0,320.0,26.0
33.0,127.0,89.0,12.2256,2.25,176.2,177.6,799.0,38.0
174.0,135.0,81.0,11.1852,0.1008,175.2,179.4,1786.0,54.0
308.0,134.0,76.0,12.0924,0.0,180.2,180.6,2275.0,58.0
11.0,138.0,130.0,12.1932,0.1008,189.8,192.0,3108.0,8.0
10.0,145.0,140.0,12.8988,0.1332,191.8,192.0,3372.0,5.0
7.0,158.0,139.0,14.58,2.3832,192.0,190.8,261.0,19.0
4.0,150.0,150.0,12.8304,12.3264,179.4,180.2,1875.0,0.0
67.0,159.0,120.0,13.3344,0.0684,181.0,179.4,2554.0,39.0
79.0,162.0,125.0,13.1004,0.1692,177.6,180.8,3224.0,37.0
97.0,164.0,130.0,12.06,0.2016,175.0,184.4,5137.0,34.0
20.0,131.0,97.0,11.2536,0.0,182.6,186.2,178.0,34.0
8.0,138.0,124.0,12.4272,0.1332,169.0,169.8,505.0,14.0
63.0,136.0,89.0,13.1688,0.2016,180.8,184.4,714.0,47.0
32.0,138.0,111.0,12.3948,0.0684,190.4,188.6,939.0,27.0
570.0,137.0,75.0,10.9836,0.4032,177.6,195.8,1177.0,62.0
145.0,137.0,76.0,12.7656,0.6048,189.8,187.4,1401.0,61.0
28.0,134.0,109.0,9.6084,4.6692,168.6,203.6,1635.0,25.0
28.0,135.0,122.0,11.4552,0.3024,172.0,169.4,1894.0,13.0
83.0,116.0,80.0,12.2256,0.0684,173.4,176.6,1904.0,36.0
13.0,137.0,130.0,10.044,0.1692,181.8,180.8,2205.0,7.0
10.0,161.0,127.0,12.8664,0.3024,187.0,188.0,236.0,34.0
38.0,165.0,127.0,12.1248,0.1332,171.8,167.2,891.0,38.0
18.0,140.0,126.0,11.5884,0.0684,200.2,192.6,2084.0,14.0
13.0,142.0,131.0,11.8224,0.0684,186.6,186.4,2585.0,11.0
15.0,133.0,120.0,13.4712,0.5364,179.0,180.4,759.0,13.0
32.0,138.0,120.0,11.3544,0.1692,181.4,183.6,4262.0,18.0
14.0,148.0,138.0,12.9672,2.25,186.4,190.6,5272.0,10.0
36.0,135.0,122.0,11.9592,0.1692,204.2,204.0,2765.0,13.0
12.0,150.0,141.0,12.7296,0.0,170.2,171.2,3262.0,9.0
22.0,148.0,137.0,11.6568,0.1332,191.4,190.8,3428.0,11.0
16.0,138.0,130.0,11.016,0.0,194.4,194.8,3455.0,8.0
75.0,136.0,109.0,8.9676,0.0,195.6,194.6,3461.0,27.0
19.0,168.0,95.0,10.4148,0.0,182.8,183.2,52.0,73.0
24.0,165.0,82.0,11.052,0.0324,174.0,177.2,92.0,83.0
13.0,115.0,102.0,10.7136,0.0,186.0,190.8,534.0,13.0
22.0,122.0,110.0,11.2536,0.4032,182.2,180.2,719.0,12.0
20.0,123.0,110.0,11.7576,0.1008,190.4,189.6,959.0,13.0
103.0,120.0,79.0,10.7136,0.3348,177.2,192.6,1203.0,41.0
43.0,131.0,97.0,12.1248,0.0324,190.2,190.0,1397.0,34.0
26.0,133.0,115.0,12.2616,0.2016,208.8,199.4,1668.0,18.0
10.0,143.0,137.0,11.7216,3.2904,183.6,183.0,947.0,6.0
58.0,149.0,123.0,11.52,0.1008,183.2,184.4,1469.0,26.0
9.0,150.0,143.0,11.4552,0.3024,182.8,181.8,2112.0,7.0
54.0,147.0,121.0,11.3544,0.27,179.8,181.6,2644.0,26.0
51.0,161.0,72.0,11.5884,0.234,187.2,185.6,319.0,89.0
8.0,147.0,120.0,10.1124,0.0324,179.0,197.8,806.0,27.0
44.0,149.0,92.0,11.052,0.1008,185.8,190.4,869.0,57.0
40.0,145.0,123.0,11.7216,0.0324,183.8,185.8,2813.0,22.0
8.0,148.0,140.0,11.7576,0.1332,187.6,185.8,2901.0,8.0
13.0,148.0,140.0,11.8224,6.4836,182.6,183.8,3603.0,8.0
35.0,142.0,115.0,12.6288,0.0,118.8,-30.6,1253.0,27.0
20.0,167.0,109.0,12.3948,0.0,184.8,187.0,81.0,58.0
50.0,145.0,86.0,12.8988,0.3024,181.8,182.6,838.0,59.0
37.0,132.0,108.0,10.548,0.1692,181.0,183.0,1136.0,24.0
61.0,139.0,107.0,12.5964,0.1008,188.2,189.6,2193.0,32.0
14.0,138.0,120.0,12.564,0.0,190.6,189.0,2440.0,18.0
75.0,141.0,100.0,11.52,0.1692,188.6,186.4,2691.0,41.0
39.0,133.0,106.0,11.6208,0.1692,177.6,182.0,2961.0,27.0
23.0,141.0,124.0,11.8584,0.0,182.8,185.6,3342.0,17.0
86.0,142.0,99.0,12.2616,0.1008,186.2,185.8,3585.0,43.0
31.0,141.0,123.0,11.4876,0.2016,183.8,183.0,4133.0,18.0
8.0,146.0,141.0,11.2176,0.0,178.6,177.4,5119.0,5.0
10.0,133.0,116.0,10.6128,0.0,174.8,173.0,331.0,17.0
17.0,139.0,123.0,11.3868,0.0684,174.4,183.2,1364.0,16.0
15.0,142.0,130.0,9.81,0.0,202.6,195.6,1489.0,12.0
6.0,149.0,126.0,12.2256,1.8144,184.2,183.8,323.0,23.0
16.0,138.0,123.0,12.528,0.3708,190.2,187.4,806.0,15.0
48.0,144.0,123.0,10.782,0.27,174.6,179.8,2432.0,21.0
65.0,151.0,125.0,11.4552,0.2016,178.4,182.4,2790.0,26.0
58.0,151.0,127.0,12.06,0.3024,179.0,184.0,3281.0,24.0
28.0,170.0,87.0,13.1328,0.0324,174.4,175.0,42.0,83.0
22.0,137.0,106.0,11.7576,0.2016,178.4,181.8,254.0,31.0
37.0,143.0,107.0,12.2616,0.1692,186.4,187.0,782.0,36.0
32.0,141.0,129.0,11.7216,0.0,181.4,182.4,1601.0,12.0
79.0,156.0,115.0,12.024,0.0,183.0,182.6,2370.0,41.0
243.0,147.0,97.0,11.2176,0.2016,184.4,193.8,2516.0,50.0
49.0,138.0,111.0,11.1528,0.234,183.4,187.6,2629.0,27.0
25.0,149.0,135.0,11.7576,0.4356,180.4,181.6,3111.0,14.0
68.0,148.0,117.0,10.9836,0.1692,184.0,185.4,3360.0,31.0
77.0,141.0,108.0,11.4876,0.0684,183.2,183.0,3502.0,33.0
19.0,142.0,132.0,10.5804,0.0,182.4,185.0,3653.0,10.0
80.0,149.0,115.0,11.6208,0.1692,187.2,185.6,3904.0,34.0
99.0,146.0,110.0,12.4956,0.3348,189.4,191.6,4153.0,36.0
97.0,151.0,113.0,12.6648,0.0,175.4,184.4,4386.0,38.0
94.0,147.0,117.0,11.79,0.1692,184.4,185.4,4633.0,30.0
18.0,156.0,151.0,10.6128,0.234,185.2,179.2,6233.0,5.0
14.0,162.0,159.0,11.6892,0.0,175.8,177.4,6546.0,3.0
190.0,138.0,73.0,12.4956,0.0,176.8,175.0,622.0,65.0
259.0,132.0,68.0,11.6208,0.0684,182.8,178.6,975.0,64.0
5.0,121.0,115.0,11.1528,0.1692,177.4,178.2,408.0,6.0
31.0,162.0,100.0,13.9068,6.3828,191.6,191.0,63.0,62.0
26.0,133.0,105.0,12.7296,0.234,189.2,184.0,315.0,28.0
14.0,144.0,131.0,13.7052,0.0,194.0,194.8,734.0,13.0
58.0,140.0,93.0,12.294,0.1008,185.2,184.0,1001.0,47.0
9.0,155.0,148.0,13.1688,0.234,179.8,179.6,3721.0,7.0
26.0,165.0,146.0,15.5196,0.0684,185.4,181.2,4372.0,19.0
35.0,168.0,141.0,16.7616,0.0,198.2,188.4,4574.0,27.0
278.0,125.0,69.0,10.9152,0.0684,178.2,179.6,994.0,56.0
13.0,161.0,98.0,9.2052,0.3348,161.2,160.8,67.0,63.0
19.0,115.0,100.0,10.782,0.0684,174.8,175.8,361.0,15.0
66.0,121.0,75.0,11.3544,3.024,176.6,180.0,873.0,46.0
15.0,125.0,112.0,10.5156,0.0,185.6,183.6,1281.0,13.0
44.0,132.0,105.0,11.2176,0.0,169.6,181.0,2014.0,27.0
6.0,134.0,130.0,11.3184,0.3024,180.8,184.8,2525.0,4.0
52.0,111.0,72.0,12.1932,0.1008,192.6,202.2,44.0,39.0
64.0,141.0,91.0,11.9916,9.9756,203.2,200.8,231.0,50.0
103.0,162.0,112.0,12.9312,0.1008,193.8,194.2,1622.0,50.0
72.0,156.0,114.0,13.1688,0.234,196.2,194.0,1926.0,42.0
25.0,137.0,135.0,11.286,0.0,191.4,192.4,1978.0,2.0
17.0,136.0,122.0,10.2456,0.0324,193.0,194.2,1984.0,14.0
